  1000 119
 100.
   5060.0   -6.7150   -7.2632   -6.2469  -16.3569
   5080.0   -6.7503   -7.3166   -6.2474  -16.3961
   5100.0   -6.7979   -7.3694   -6.2483  -16.4355
   5120.0   -6.8604   -7.4209   -6.2496  -16.4749
   5140.0   -6.9297   -7.4710   -6.2515  -16.5142
   5160.0   -6.9978   -7.5199   -6.2539  -16.5536
   5180.0   -7.0615   -7.5676   -6.2569  -16.5930
   5200.0   -7.1198   -7.6143   -6.2606  -16.6322
   5220.0   -7.1714   -7.6599   -6.2652  -16.6716
   5240.0   -7.2125   -7.7049   -6.2704  -16.7109
   5260.0   -7.2373   -7.7497   -6.2766  -16.7501
   5280.0   -7.2447   -7.7947   -6.2834  -16.7895
   5300.0   -7.2512   -7.8405   -6.2912  -16.8289
   5320.0   -7.2818   -7.8870   -6.2998  -16.8681
   5340.0   -7.3410   -7.9341   -6.3096  -16.9075
   5360.0   -7.4133   -7.9812   -6.3208  -16.9467
   5380.0   -7.4859   -8.0276   -6.3338  -16.9861
   5400.0   -7.5541   -8.0728   -6.3489  -17.0253
   5420.0   -7.6176   -8.1164   -6.3663  -17.0647
   5440.0   -7.6758   -8.1590   -6.3858  -17.1039
   5460.0   -7.7329   -8.2015   -6.4068  -17.1433
   5480.0   -7.7858   -8.2446   -6.4288  -17.1825
   5500.0   -7.8322   -8.2893   -6.4515  -17.2219
   5520.0   -7.8779   -8.3356   -6.4746  -17.2611
   5540.0   -7.9248   -8.3817   -6.4980  -17.3003
   5560.0   -7.9741   -8.4249   -6.5223  -17.3397
   5580.0   -8.0240   -8.4629   -6.5478  -17.3789
   5600.0   -8.0730   -8.4925   -6.5746  -17.4181
   5620.0   -8.1210   -8.5146   -6.6030  -17.4575
   5640.0   -8.1679   -8.5392   -6.6328  -17.4967
   5660.0   -8.2138   -8.5799   -6.6632  -17.5359
   5680.0   -8.2588   -8.6496   -6.6940  -17.5753
   5700.0   -8.3032   -8.7626   -6.7243  -17.6145
   5720.0   -8.3470   -8.9243   -6.7540  -17.6537
   5740.0   -8.3901   -9.1193   -6.7828  -17.6930
   5760.0   -8.4346   -9.3234   -6.8105  -17.7322
   5780.0   -8.4732   -9.5139   -6.8372  -17.7714
   5800.0   -8.5375   -9.6666   -6.8625  -17.8107
   5820.0   -8.6014   -9.7667   -6.8865  -17.8499
   5840.0   -8.6390   -9.8223   -6.9089  -17.8892
   5860.0   -8.6820   -9.8511   -6.9299  -17.9284
   5880.0   -8.7237   -9.8693   -6.9490  -17.9676
   5900.0   -8.7640   -9.8939   -6.9663  -18.0068
   5920.0   -8.8100   -9.9373   -6.9816  -18.0460
   5940.0   -8.8335   -9.9994   -6.9954  -18.0853
   5960.0   -8.9619  -10.0754   -7.0078  -18.1245
   5980.0   -9.0965  -10.1610   -7.0192  -18.1637
   6000.0   -9.0999  -10.2519   -7.0299  -18.2029
   6020.0   -9.2388  -10.3434   -7.0402  -18.2421
   6040.0   -9.3677  -10.4303   -7.0503  -18.2814
   6060.0   -9.3987  -10.5068   -7.0601  -18.3206
   6080.0   -9.4539  -10.5677   -7.0699  -18.3598
   6100.0   -9.4900  -10.6070   -7.0797  -18.3990
   6120.0   -9.5304  -10.6217   -7.0896  -18.4382
   6140.0   -9.5694  -10.6156   -7.0996  -18.4774
   6160.0   -9.6086  -10.5950   -7.1096  -18.5165
   6180.0   -9.6479  -10.5661   -7.1197  -18.5557
   6200.0   -9.6859  -10.5350   -7.1297  -18.5949
   6220.0   -9.7288  -10.5102   -7.1397  -18.6341
   6240.0   -9.7714  -10.5065   -7.1498  -18.6733
   6260.0   -9.8089  -10.5416   -7.1598  -18.7125
   6280.0   -9.8475  -10.6323   -7.1698  -18.7517
   6300.0   -9.8854  -10.7974   -7.1798  -18.7909
   6320.0   -9.9239  -11.0417   -7.1898  -18.8301
   6340.0   -9.9606  -11.3372   -7.1999  -18.8692
   6360.0  -10.0033  -11.6414   -7.2099  -18.9084
   6380.0  -10.0231  -11.9148   -7.2199  -18.9476
   6400.0  -10.1456  -12.1147   -7.2300  -18.9867
   6420.0  -10.2682  -12.2183   -7.2400  -19.0259
   6440.0  -10.2882  -12.2502   -7.2502  -19.0650
   6460.0  -10.3308  -12.2557   -7.2602  -19.1042
   6480.0  -10.3672  -12.2761   -7.2704  -19.1434
   6500.0  -10.4053  -12.3562   -7.2804  -19.1826
   6520.0  -10.4427  -12.5205   -7.2904  -19.2217
   6540.0  -10.4839  -12.7442   -7.3006  -19.2609
   6560.0  -10.5098  -12.9818   -7.3106  -19.3001
   6580.0  -10.5890  -13.1916   -7.3208  -19.3391
   6600.0  -10.4697  -13.3278   -7.3308  -19.3783
   6620.0  -11.2444  -13.3686   -7.3408  -19.4175
   6640.0  -12.0238  -13.3492   -7.3510  -19.4565
   6660.0  -11.9129  -13.3290   -7.3611  -19.4957
   6680.0  -11.9982  -13.3630   -7.3711  -19.5349
   6700.0  -12.0339  -13.5108   -7.3813  -19.5740
   6720.0  -12.0706  -13.8052   -7.3915  -19.6132
   6740.0  -12.1620  -14.2154   -7.4015  -19.6524
   6760.0  -12.2437  -14.6835   -7.4117  -19.6914
   6780.0  -12.2992  -15.1562   -7.4217  -19.7306
   6800.0  -12.2477  -15.5767   -7.4319  -19.7697
   6820.0  -12.7314  -15.9067   -7.4421  -19.8087
